"Section:PL-Procurement, Create Purchase Order (46 Reqs)"
715714,High,,Provide the ability to have multiple line items per purchase order with capability for one / multiple delivery schedules per line  printed on purchase order.
715715,High,,"Provide the ability to create purchase orders from requisitions, solicitations, and contracts. Information from documents carries  forward to the PO."
715716,High,,"Provide the ability to support user creation of PO by copying an existing requisition, editing and saving with a new PO ID."
715717,High,,Provide the ability for a point and click interface to select the requisition lines to carry forward to the PO being generated.
715718,High,,Provide the ability to: Create a single purchase order with line items from a single purchase requisition/solicitation.
715719,Medium,,Provide the ability to: Create a single purchase order with line items from multiple purchase requisitions/solicitation.
715720,High,,Provide the ability to: Create multiple purchase orders with line items from a single purchase requisition/solicitation.
715721,Medium,,Provide the ability to: Create multiple purchase orders with line items from multiple purchase requisitions/solicitation.
715722,High,,Provide the ability to add supplemental lines to an existing PO.
715723,Medium,,"Provide the ability, based on supplemental line information, to trigger required workflow of approvals, if necessary."
715724,Medium,,Provide the ability to generate a purchase order (on an exception basis) without first processing a purchase requisition based on  agency business rules for authorized users.
715725,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): The commodity code item  number with system generated description and additional description."
715726,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Requisition number."
715727,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Solicitation number."
715728,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Unit price quoted by the  vendor."
715729,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Unit of measure."
715730,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Quantity."
715731,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Accounting information  from the requisition or solicitation."
715732,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Delivery location(s)."
715733,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Delivery instructions."
715734,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Bill to information."
715735,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Purchasing Agent point of  contact information and number (assigned by each agency)."
715736,Medium,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Receiving Agent point of  contact information and number."
715737,Medium,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Vendor point of contact  information pulled from the vendor master."
715738,Medium,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Manufacturer and part  number input by vendor."
715739,High,,"Provide the ability to carry forward any data maintained in the purchase requisition and solicitation to the purchase order in order  to reduce data entry. Data to carry forward at a minimum (accessible, but whether to print is optional): Agency specific reference  number."
715740,Medium,,"Provide the ability, when the user secures bids, to enter the percent and type (from a standard drop-down list) of recycled content  for each PO line item for the commodities for which recycled content information is required."
715741,High,,"Provide the ability for agency defined and maintained edit checks and validations at the order level including, but not limited to,  the following: Valid account coding distribution."
715742,High,,"Provide the ability for agency defined and maintained edit checks and validations at the order level including, but not limited to,  the following: Valid commodity code."
715743,High,,"Provide the ability for agency defined and maintained edit checks and validations at the order level including, but not limited to,  the following: Proper levels of approval."
715744,High,,"Provide the ability for agency defined and maintained edit checks and validations at the order level including, but not limited to,  the following: Invalid or incomplete required fields."
