"Section:HRP-Benefits Administration, Plan Eligibility (114 Reqs)"
709479,Medium,,Create ACH files in PPD consumer format.
709480,Medium,,Maintain multiple eligibility dates for different benefit plans based on different rules for the plan and the employee.
709481,Medium,,"Determine employee's eligibility/ineligibility, enrollment effective/end dates as well as premium amounts due from employee  and/or employer."
709482,Medium,,Maintain eligibility rules by benefit plan with variables that include: plan type.
709483,Medium,,Maintain eligibility rules by benefit plan with variables that include: group.
709484,Medium,,Maintain eligibility rules by benefit plan with variables that include: required employee's status for coverage (permanent or  temporary).
709485,Medium,,Maintain eligibility rules by benefit plan with variables that include: required participant status for coverage.
709486,Medium,,Maintain eligibility rules by benefit plan with variables that include: geographic coverage.
709487,Medium,,Maintain eligibility rules by benefit plan with variables that include: waiting period.
709488,Medium,,Maintain eligibility rules by benefit plan with variables that include: minimum hours worked.
709489,Medium,,Maintain eligibility rules by benefit plan with variables that include: dependent coverage.
709490,Medium,,Maintain eligibility rules by benefit plan with variables that include: which dependents are eligible.
709491,Medium,,Maintain eligibility rules by benefit plan with variables that include: split coverage (multiple participants per family).
709492,Medium,,Maintain eligibility rules by benefit plan with variables that include: Medicare eligibility.
709493,Medium,,Maintain eligibility rules by benefit plan with variables that include: COBRA requirements.
709494,Medium,,Maintain eligibility rules by benefit plan with variables that include: HIPAA requirements.
709495,Medium,,"Maintain eligibility rules by benefit plan with variables that include: ability to enroll during annual enrollment (yes, no, only if in  another plan)."
709496,Medium,,Maintain eligibility rules by benefit plan with variables that include: prior plan requirement (which plans qualify).
709497,Medium,,Maintain eligibility rules by benefit plan with variables that include: may continue on leave without pay (FMLA).
709498,Medium,,Maintain eligibility rules by benefit plan with variables that include: how long eligible after leave begins.
709499,Medium,,"Maintain eligibility rules by benefit plan with variables that include: type of leave (military, workers compensation, etc.)."
709500,Medium,,Maintain eligibility rules by benefit plan with variables that include: may continue if disabled.
709501,Medium,,Maintain eligibility rules by benefit plan with variables that include: dependents eligible after employee's death.
709502,Medium,,Maintain eligibility rules by benefit plan with variables that include: how long eligible after employee's death.
709503,Medium,,Maintain eligibility rules by benefit plan with variables that include: re-enrollment after return from leave without pay.
709504,Medium,,Maintain eligibility rules by benefit plan with variables that include: re-enrollment period.
709505,Medium,,Maintain eligibility rules by benefit plan with variables that include: re-enrollment rules after return from military leave.
709506,Medium,,Maintain eligibility rules by benefit plan with variables that include: reinstatable after return from leave without pay.
709507,Medium,,Maintain eligibility rules by benefit plan with variables that include: reinstatement period.
709508,Medium,,Maintain eligibility rules by benefit plan with variables that include: reinstatement rules after return from military leave.
709509,Medium,,Maintain eligibility rules by benefit plan with variables that include: continue after retirement.
709510,Medium,,Maintain eligibility rules by benefit plan with variables that include: job classification code/title.
709511,Medium,,Maintain eligibility rules by benefit plan with variables that include: effective date.
709512,Medium,,Maintain eligibility rules by benefit plan with variables that include: hire date.
709513,Medium,,Maintain eligibility rules by benefit plan with variables that include: age of employee.
709514,Medium,,Maintain eligibility rules by benefit plan with variables that include: age of dependents.
709515,Medium,,Maintain eligibility rules by benefit plan with variables that include: hours worked by period.
709516,Medium,,Maintain eligibility rules by benefit plan with variables that include: yearly health screening.
709517,Medium,,Maintain eligibility rules by benefit plan with variables that include: living will.
709518,Medium,,"Maintain eligibility rules by benefit plan with variables that include: tobacco usage (policy holder, dependents)."
709519,Medium,,"Maintain eligibility rules by benefit plan with variables that include: required documentation (birth certificates, marriage license,  etc.)."
709520,Medium,,Maintain eligibility rules by benefit plan with variables that include: wage base.
709521,Medium,,Maintain eligibility rules by benefit plan with variables that include: track leave without pay for limitations.
709522,Medium,,Maintain eligibility rules by benefit plan with variables that include: over-ride of eligibility with proper security.
709523,Medium,,Maintain eligibility rules by benefit plan with variables that include: flexible spending account eligibility as defined in Internal  Revenue Code
Sectio,n 125 an,,d
Sectio,n 129.,,
709524,Medium,,Maintain eligibility rules by benefit plan with variables that include: monitor and prevent overages from employee contribution on  deferred compensation based on federal guideline.
709525,Medium,,Maintain eligibility rules by benefit plan with variables that include: adjusted continuous service date.
709526,Medium,,"Maintain eligibility rules by benefit plan with variables that include: meet all other state and federal laws, policies and guidelines  pertaining to flexible spending accounts and deferred compensation."
709527,Medium,,Maintain eligibility rules by benefit plan with variables that include: base salary.
709528,Medium,,Maintain eligibility rules by benefit plan with variables that include: annual earnings.
709529,Medium,,Maintain eligibility rules by benefit plan with variables that include: coverage date.
709530,Medium,,Maintain eligibility rules by benefit plan with variables that include: qualifying events.
709531,Medium,,Maintain eligibility rules by benefit plan with variables that include: other user defined criteria.
709532,Medium,,Provide for various types of enrollment consistent with eligibility rules to include: enrollment of new hires and rehires within a user  defined period of hire date.
709533,Medium,,Provide for various types of enrollment consistent with eligibility rules to include: annual open enrollment period.
709534,Medium,,Provide for various types of enrollment consistent with eligibility rules to include: enrollment of employee for qualifying event.
